cliente_id,idade,plano,ciclo,valor_mensal,regiao,canal_aquisicao,nps,data_assinatura,data_cancelamento,data_ultimo_acesso,data_extracao,dias_ativos_ult_mes,horas_assistidas_total,motivo_cancelamento,churn
2766,44,padrão,Mensal,34.9,Sudeste,Google,4,2023-07-02,2023-11-27,2023-11-09,2024-01-31,2,29.9,PREÇO,1
3936,36,Padrao,Anual,34.9,Nordeste,Organico,3,2023-06-04,2023-11-28,2023-11-22,2024-01-31,5,66.2,PREÇO,1
5483,38,padrão,Mensal,34.9,Sudeste,Organico,3,2023-08-26,2024-01-06,2023-12-25,2024-01-31,2,15.4,problema tecnico,1
3964,40,padrão,Mensal,34.9,Sudeste,IG,5,2023-10-09,2023-12-19,2023-11-26,2024-01-31,2,10.6,Pouco conteúdo novo,1
4637,47,premium,Anual,55.9,Sudeste,Indicacao,10,2023-05-10,,2024-01-20,2024-01-31,15,206.1,,0
3793,53,premium,Anual,55.9,Sudeste,IG,6,2023-11-26,2024-01-04,2023-12-28,2024-01-31,1,4.3,PREÇO,1
4540,29,premium,Mensal,55.9,Nordeste,IG,3,2023-07-29,2023-11-06,2023-10-01,2024-01-31,1,11.8,preco,1
4119,49,Padrao,Mensal,34.9,Sul,IG,10,2022-11-01,,2024-01-11,2024-01-31,9,249.1,,0
2575,34,Padrão,Anual,3490,Sudeste,Organico,7,2022-07-28,,2024-01-23,2024-01-31,15,626.2,,0
5959,49,Premium,Mensal,55.9,Norte,Organico,8,2022-12-30,,2024-01-15,2024-01-31,8,221.7,,0
3499,34,Basico,Mensal,1990,Sudeste,Google,6,2022-11-14,,2024-01-13,2024-01-31,23,665,,0
1632,21,Padrão,Mensal,34.9,Sudeste,orgânico,9,2023-01-13,,2024-01-18,2024-01-31,15,288.7,,0
1537,29,padrão,Mensal,34.9,Nordeste,Organico,5,2021-08-12,,2024-01-21,2024-01-31,8,405.3,,0
4705,25,Padrao,Mensal,34.9,Sul,instagram,9,2019-08-08,,2024-01-03,2024-01-31,12,900,,0
2048,42,Premium,Mensal,5590,Sul,indicação,9,2023-07-01,,2024-01-31,2024-01-31,10,112.9,,0
2293,18,premium,Mensal,55.9,Sudeste,Google,9,2023-06-28,,2024-01-21,2024-01-31,12,191.5,,0
3333,18,premium,Mensal,55.9,Nordeste,Organico,8,2023-04-13,,2024-01-29,2024-01-31,16,270.6,,0
1120,37,Basico,Anual,19.9,Sudeste,Instagram,5,2023-07-29,,2024-01-25,2024-01-31,9,115,,0
5230,51,premium,Anual,55.9,Nordeste,google,5,2021-10-16,,2024-01-22,2024-01-31,20,870.2,,0
4042,28,Basico,Mensal,19.9,Sul,Indicacao,6,2023-08-23,,2024-01-17,2024-01-31,13,94,,0
1403,34,Premium,Mensal,55.9,Sul,orgânico,2,2023-07-22,2023-12-20,2023-12-15,2024-01-31,2,28,Pouco conteúdo novo,1
1181,35,premium,Mensal,5590,Centro-Oeste,orgânico,6,2023-08-18,2023-12-16,2023-11-28,2024-01-31,2,19.4,Problema técnico,1
5665,54,premium,Anual,55.9,Sudeste,Indicacao,10,2023-07-23,,2024-01-13,2024-01-31,19,201.7,,0
4951,45,Basico,Anual,19.9,Nordeste,instagram,8,2022-10-24,,2024-01-22,2024-01-31,22,700.8,,0
2053,49,padrão,Mensal,34.9,Sudeste,Google,8,2022-12-23,,2024-01-03,2024-01-31,12,283.1,,0
2014,31,Premium,Mensal,55.9,Centro-Oeste,IG,3,2022-04-25,,2024-01-23,2024-01-31,18,638.7,,0
2027,53,Premium,Mensal,5590,Sudeste,indicação,3,2022-06-29,2023-12-20,,2024-01-31,1,45.5,Pouco conteúdo novo,1
5290,30,BASICO,Anual,1990,Sudeste,Google,10,2023-02-14,,2024-01-04,2024-01-31,11,258.4,,0
2556,27,básico,Mensal,1990,Norte,Organico,7,2022-05-09,,2024-01-24,2024-01-31,16,622,,0
1269,38,premium,Anual,55.9,Nordeste,Organico,8,2023-05-16,,2024-01-28,2024-01-31,21,380.8,,0
5088,18,padrão,Mensal,3490,?,orgânico,7,2023-01-04,,2024-01-20,2024-01-31,9,199.8,,0
5268,22,padrão,Mensal,3490,Nordeste,Indicacao,10,2023-07-02,,2024-01-22,2024-01-31,10,122,,0
3459,40,Padrao,Mensal,3490,Sudeste,instagram,5,2023-07-20,2023-12-31,2023-12-10,2024-01-31,2,24.7,Pouco conteúdo novo,1
4641,60,Padrão,Anual,34.9,Sudeste,instagram,3,2023-02-13,2023-11-07,2023-11-03,2024-01-31,4,94.6,Pouco conteúdo novo,1
3219,34,Premium,Mensal,55.9,Centro-Oeste,IG,10,2022-10-12,,2024-01-03,2024-01-31,15,387.2,,0
1216,21,básico,Mensal,19.9,Sul,Indicacao,10,2023-04-15,,2024-01-23,2024-01-31,15,289.5,,0
4881,64,BASICO,Anual,19.9,Sudeste,Indicacao,6,2023-06-27,2023-11-10,2023-10-20,2024-01-31,5,83.4,Problema técnico,1
3876,39,Padrao,Anual,3490,?,Indicacao,3,2023-08-28,2024-01-18,2023-12-31,2024-01-31,3,24.5,problema tecnico,1
1293,27,básico,Anual,1990,Norte,instagram,9,2022-12-30,,2024-01-29,2024-01-31,7,206,,0
3372,28,padrão,Mensal,34.9,Sul,Organico,7,2023-02-23,,2024-01-27,2024-01-31,21,410.8,,0
5794,44,básico,Mensal,19.9,Sudeste,Indicacao,3,2022-05-30,2023-11-28,2023-11-14,2024-01-31,1,43.8,Pouco conteúdo novo,1
1148,44,Padrao,Anual,34.9,Sudeste,instagram,7,2023-11-20,,2024-01-29,2024-01-31,14,43.5,,0
2584,21,Premium,Mensal,55.9,Nordeste,Organico,10,2022-11-30,,2024-01-16,2024-01-31,13,273.3,,0
4628,60,BASICO,Mensal,19.9,Nordeste,orgânico,7,2022-06-25,,2024-01-27,2024-01-31,16,721.6,,0
5531,34,BASICO,Mensal,19.9,Sul,Organico,9,2023-08-11,,2024-01-10,2024-01-31,23,163.7,,0
3894,35,Padrao,Anual,34.9,?,Organico,9,2023-01-27,,2024-01-24,2024-01-31,13,293.7,,0
1583,39,Basico,Anual,19.9,Sudeste,indicação,10,2021-08-09,,2024-01-26,2024-01-31,13,900,,0
2111,28,padrão,Mensal,34.9,Sul,Instagram,7,2023-03-28,,2024-01-05,2024-01-31,19,336.9,,0
2821,25,Padrão,Anual,3490,Centro-Oeste,Google,7,2023-05-28,,2024-01-18,2024-01-31,14,198.8,,0
4972,29,básico,Mensal,19.9,Sudeste,Organico,10,2022-10-04,,2024-01-19,2024-01-31,13,313.3,,0
3387,42,Padrao,Mensal,34.9,Centro-Oeste,Instagram,7,2022-08-16,,2024-01-12,2024-01-31,10,363.3,,0
5983,35,Premium,Anual,55.9,Sudeste,indicação,7,2022-11-01,,2024-01-05,2024-01-31,18,521.6,,0
5859,47,Padrao,Anual,34.9,Centro-Oeste,instagram,6,2022-07-25,2023-12-30,2023-11-22,2024-01-31,1,33.5,Pouco conteúdo novo,1
3788,42,padrão,Anual,34.9,Sudeste,Organico,1,2022-12-23,2023-08-06,2023-07-28,2024-01-31,6,138.6,PREÇO,1
3921,28,Basico,Mensal,19.9,Nordeste,orgânico,9,2023-04-21,,2024-01-09,2024-01-31,13,236.4,,0
4646,31,Padrão,Mensal,34.9,?,orgânico,4,2023-10-03,,2024-01-16,2024-01-31,12,74.6,,0
4773,33,Premium,Mensal,55.9,Norte,IG,10,2023-03-22,,2024-01-10,2024-01-31,17,380.5,,0
2777,39,Padrão,Mensal,34.9,Sudeste,Indicacao,9,2022-10-21,,2024-01-16,2024-01-31,24,794.5,,0
2967,32,padrão,Mensal,34.9,Sudeste,Organico,9,2023-08-28,,2024-01-17,2024-01-31,15,161.3,,0
2113,26,Basico,Mensal,19.9,Sudeste,google,5,2023-11-10,2024-01-07,2023-12-26,2024-01-31,2,8.1,Problema técnico,1
3628,34,Padrão,Mensal,34.9,Sul,Indicacao,4,2022-02-22,2023-06-24,,2024-01-31,4,152.1,Concorrente,1
3357,50,Basico,Mensal,19.9,Sudeste,Google,8,2023-12-02,,2024-01-06,2024-01-31,14,45.7,,0
1150,48,Padrao,Anual,34.9,Sul,google,2,2022-12-13,2023-07-20,2023-06-28,2024-01-31,3,93,Preço,1
2343,23,premium,Mensal,55.9,Sudeste,indicação,10,2023-06-01,,2024-01-27,2024-01-31,14,253.5,,0
4566,33,Padrão,Anual,34.9,Sudeste,IG,8,2022-12-07,,2024-01-25,2024-01-31,16,399.9,,0
2131,46,Padrão,Mensal,3490,Sudeste,Organico,10,2022-11-01,,2024-01-30,2024-01-31,11,265.9,,0
3705,42,BASICO,Anual,19.9,Nordeste,orgânico,3,2021-10-23,,2024-01-16,2024-01-31,17,846.5,,0
5009,32,padrão,Anual,34.9,Sul,instagram,1,2023-09-06,2023-12-16,2023-11-22,2024-01-31,10,70.1,Pouco conteúdo novo,1
1298,18,Basico,Mensal,19.9,Sudeste,Organico,4,2023-06-03,2023-10-03,2023-09-25,2024-01-31,1,14.1,preco,1
4470,31,padrão,Mensal,34.9,Sudeste,indicação,7,2023-09-02,2023-12-29,2023-12-10,2024-01-31,1,9.1,Pouco conteúdo novo,1
3155,36,Padrão,Mensal,34.9,Centro-Oeste,Instagram,5,2023-04-30,,2024-01-07,2024-01-31,15,264.2,,0
5823,37,padrão,Anual,34.9,Sudeste,IG,7,2023-08-10,2023-12-15,2023-11-07,2024-01-31,4,29.8,Problema técnico,1
5443,31,BASICO,Mensal,19.9,Nordeste,Organico,5,2023-05-06,2023-10-08,2023-09-28,2024-01-31,3,37.8,Pouco conteúdo novo,1
1491,18,BASICO,Mensal,19.9,Sudeste,Instagram,3,2023-08-21,2024-01-25,2023-12-29,2024-01-31,2,19.2,Concorrente,1
5393,48,BASICO,Anual,19.9,Norte,Instagram,5,2023-11-08,2024-01-15,2023-12-16,2024-01-31,6,16.9,Pouco conteúdo novo,1
4238,37,Premium,Mensal,55.9,Nordeste,Instagram,8,2023-06-23,,2024-01-26,2024-01-31,14,210.4,,0
1168,54,Premium,Mensal,55.9,Norte,Organico,6,2022-11-11,2023-09-04,2023-08-22,2024-01-31,5,145.2,Pouco conteúdo novo,1
2866,18,Basico,Mensal,19.9,Sudeste,Organico,6,2023-03-29,,2024-01-17,2024-01-31,17,239.6,,0
5030,46,BASICO,Mensal,1990,Sul,google,9,2023-05-05,,2024-01-03,2024-01-31,12,191.7,,0
4759,21,BASICO,Mensal,19.9,Sul,instagram,6,2022-08-04,,2024-01-07,2024-01-31,22,784,,0
1221,43,Premium,Mensal,55.9,Norte,Google,10,2022-08-25,,2024-01-28,2024-01-31,17,428.7,,0
1164,26,Premium,Mensal,55.9,Sudeste,IG,7,2023-01-23,,2024-01-22,2024-01-31,14,326.7,,0
5965,25,básico,Anual,19.9,Sudeste,orgânico,5,2023-09-07,,2024-01-09,2024-01-31,13,115.5,,0
3030,27,básico,Anual,19.9,Nordeste,indicação,6,2023-05-19,,2024-01-18,2024-01-31,15,260.1,,0
2610,32,Premium,Mensal,55.9,Sudeste,Instagram,7,2021-02-12,,2024-01-03,2024-01-31,15,900,,0
2976,18,padrão,Mensal,34.9,Sudeste,Organico,6,2022-07-13,,2024-01-07,2024-01-31,16,481.1,,0
3530,58,básico,Anual,19.9,Sudeste,Organico,6,2023-09-21,,2024-01-13,2024-01-31,7,65.7,,0
1244,47,Basico,Anual,19.9,Sudeste,IG,8,2023-01-18,,2024-01-23,2024-01-31,16,326,,0
1706,33,BASICO,Anual,19.9,Sul,Instagram,6,2022-10-21,2023-06-30,2023-06-25,2024-01-31,1,33.2,Pouco conteúdo novo,1
3874,22,Padrão,Anual,34.9,Nordeste,orgânico,4,2022-08-23,2023-11-25,2023-11-16,2024-01-31,5,184.7,Concorrente,1
1356,32,Basico,Anual,19.9,Centro-Oeste,Organico,1,2023-09-13,2024-01-19,2024-01-06,2024-01-31,3,28.7,Concorrente,1
4950,52,básico,Mensal,19.9,Sudeste,IG,7,2023-04-23,2024-01-09,2023-12-28,2024-01-31,4,52.8,Problema técnico,1
2862,23,Padrao,Mensal,34.9,Sudeste,Organico,3,2022-02-17,2023-07-09,2023-07-03,2024-01-31,3,114.1,preco,1
3098,21,BASICO,Mensal,19.9,Sudeste,Indicacao,6,2023-08-27,,2024-01-09,2024-01-31,10,108.6,,0
2441,47,básico,Mensal,19.9,Sul,indicação,4,2023-03-19,2023-12-24,2023-12-04,2024-01-31,2,33.8,problema tecnico,1
1511,47,Padrao,Mensal,3490,Nordeste,Indicacao,8,2023-02-11,,2024-01-19,2024-01-31,19,318,,0
4202,25,básico,Mensal,19.9,Sudeste,Indicacao,7,2022-12-27,,2024-01-04,2024-01-31,12,225.9,,0
3735,42,básico,Anual,19.9,Sul,Organico,6,2021-12-19,2023-08-30,2023-07-26,2024-01-31,2,87.9,Concorrente,1
5709,30,Padrão,Mensal,34.9,Sudeste,indicação,6,2023-02-02,2023-09-19,2023-09-11,2024-01-31,4,85.3,Preço,1
4076,42,Padrao,Mensal,34.9,Sul,orgânico,6,2023-04-29,,2024-01-13,2024-01-31,15,315.4,,0
4258,18,Padrao,Mensal,34.9,Sul,Instagram,5,2022-12-21,2024-01-04,2023-12-23,2024-01-31,3,66,preco,1
3143,24,Padrão,Anual,34.9,Nordeste,instagram,8,2022-07-05,,2024-01-05,2024-01-31,13,456.8,,0
2251,30,Padrão,Mensal,34.9,Norte,Google,8,2022-12-12,,2024-01-25,2024-01-31,16,311.3,,0
2273,44,Premium,Mensal,55.9,Sudeste,Indicacao,8,2023-05-18,,2024-01-10,2024-01-31,10,132.2,,0
4027,27,Padrao,Mensal,34.9,Sudeste,google,5,2023-08-22,,2024-01-05,2024-01-31,22,208.2,,0
4508,47,BASICO,Anual,1990,Nordeste,orgânico,5,2023-02-27,2024-01-18,2024-01-14,2024-01-31,5,87.7,preco,1
1535,40,Basico,Mensal,19.9,Sudeste,IG,8,2023-02-20,,2024-01-15,2024-01-31,10,158.8,,0
1650,43,padrão,Mensal,34.9,Sul,instagram,7,2023-07-12,2024-01-18,2023-12-13,2024-01-31,1,8.6,Preço,1
2939,30,padrão,Anual,34.9,Sudeste,orgânico,6,2022-07-15,,2024-01-25,2024-01-31,14,458.2,,0
3893,42,Basico,Anual,19.9,Sudeste,indicação,3,2021-10-24,,2024-01-07,2024-01-31,16,633.8,,0
1532,32,Padrao,Mensal,34.9,Sudeste,Organico,9,2022-11-15,,2024-01-26,2024-01-31,19,547.1,,0
2392,28,Padrão,Mensal,34.9,Sudeste,Organico,6,2023-04-26,,2024-01-09,2024-01-31,10,152.6,,0
2731,43,BASICO,Anual,19.9,Norte,Indicacao,2,2023-03-27,2023-12-09,2023-11-15,2024-01-31,3,58,problema tecnico,1
2421,60,premium,Mensal,55.9,Centro-Oeste,indicação,6,2023-02-22,,2024-01-30,2024-01-31,14,305.6,,0
4599,33,BASICO,Anual,19.9,Sul,indicação,6,2023-08-16,,2024-01-19,2024-01-31,10,102.2,,0
2130,36,Padrão,Mensal,34.9,Norte,Organico,10,2023-07-26,,2024-01-15,2024-01-31,16,207.1,,0
1030,44,BASICO,Mensal,1990,Sudeste,google,5,2023-06-04,,2024-01-14,2024-01-31,11,165.3,,0
1389,29,Padrao,Mensal,34.9,Nordeste,google,8,2023-03-24,,2024-01-13,2024-01-31,9,189.3,,0
2013,30,Padrao,Mensal,34.9,Norte,orgânico,10,2022-06-17,,2024-01-27,2024-01-31,20,673.2,,0
5874,24,Padrao,Anual,34.9,Sudeste,google,0,2023-01-04,2023-08-09,2023-08-04,2024-01-31,4,79.4,Preço,1
2868,24,Padrao,Anual,34.9,Sudeste,google,7,2022-01-27,,2024-01-02,2024-01-31,15,620.1,,0
5292,54,Premium,Mensal,55.9,Nordeste,instagram,10,2022-12-24,,2024-01-17,2024-01-31,11,327,,0
3942,35,padrão,Anual,34.9,Sudeste,Organico,8,2022-10-16,,2024-01-31,2024-01-31,15,349.5,,0
4336,35,padrão,Anual,34.9,Norte,IG,3,2022-10-31,2023-07-27,2023-07-06,2024-01-31,0,0,Pouco conteúdo novo,1
3274,39,padrão,Mensal,34.9,Sul,google,7,2021-10-31,,2024-01-09,2024-01-31,13,606.4,,0
2501,38,padrão,Mensal,34.9,Nordeste,Organico,6,2023-09-03,,2024-01-09,2024-01-31,12,121.5,,0
2290,18,Basico,Anual,19.9,Sul,orgânico,6,2022-07-08,,2024-01-30,2024-01-31,19,782.4,,0
4671,52,Padrao,Mensal,34.9,Sudeste,orgânico,8,2023-05-28,,2024-01-23,2024-01-31,15,231.2,,0
2601,22,premium,Mensal,55.9,Sul,instagram,5,2022-04-05,,2024-01-12,2024-01-31,9,432.3,,0
5191,30,BASICO,Mensal,19.9,Sudeste,IG,10,2023-07-23,,2024-01-09,2024-01-31,18,181.5,,0
5302,49,básico,Mensal,1990,Norte,Organico,7,2023-01-30,,2024-01-12,2024-01-31,10,255.7,,0
3413,45,padrão,Mensal,34.9,Sudeste,instagram,9,2021-04-09,,2024-01-28,2024-01-31,17,900,,0
4535,35,padrão,Mensal,34.9,Nordeste,Indicacao,5,2023-10-30,,2024-01-28,2024-01-31,19,84.6,,0
5252,23,padrão,Mensal,34.9,Sudeste,orgânico,7,2023-02-27,,2024-01-03,2024-01-31,10,173.3,,0
3241,32,Premium,Mensal,55.9,Sul,google,6,2022-06-13,,2024-01-15,2024-01-31,18,672,,0
5804,32,premium,Mensal,55.9,Sudeste,IG,8,2023-09-18,2023-12-22,2023-12-19,2024-01-31,4,35.4,Concorrente,1
5098,49,BASICO,Mensal,19.9,Nordeste,Organico,9,2022-12-13,,2024-01-24,2024-01-31,15,362.5,,0
5784,22,BASICO,Mensal,19.9,Nordeste,Organico,10,2022-09-07,,2024-01-21,2024-01-31,11,371.6,,0
2084,25,premium,Mensal,55.9,Sudeste,Google,4,2023-08-16,,2024-01-21,2024-01-31,19,179.1,,0
3840,27,básico,Mensal,19.9,Sudeste,indicação,7,2023-03-10,,2024-01-06,2024-01-31,13,228.4,,0
2516,39,Padrão,Mensal,34.9,Centro-Oeste,Instagram,6,2023-04-14,,2024-01-10,2024-01-31,15,265.8,,0
5293,27,Basico,Anual,1990,Nordeste,indicação,10,2022-04-15,,2024-01-02,2024-01-31,11,550.6,,0
3019,43,Basico,Mensal,19.9,Sudeste,IG,4,2022-11-06,2023-07-20,2023-06-22,2024-01-31,3,98.1,Pouco conteúdo novo,1
4395,48,padrão,Mensal,34.9,Sudeste,Organico,8,2021-11-11,,2024-01-03,2024-01-31,15,879.8,,0
5312,20,padrão,Mensal,34.9,Sudeste,Organico,10,2023-01-01,,2024-01-29,2024-01-31,8,191.8,,0
2474,26,premium,Mensal,55.9,Norte,Instagram,8,2021-11-27,,2024-01-06,2024-01-31,8,494.8,,0
1515,18,básico,Anual,19.9,Nordeste,orgânico,10,2023-10-28,,2024-01-09,2024-01-31,24,145.2,,0
3434,52,básico,Anual,19.9,Sudeste,orgânico,4,2022-06-29,,2024-01-02,2024-01-31,12,458.2,,0
3395,22,Premium,Mensal,5590,Sudeste,google,8,2023-02-02,,2024-01-17,2024-01-31,13,226.6,,0
5249,25,padrão,Mensal,34.9,Sudeste,Organico,10,2023-08-02,,2024-01-02,2024-01-31,18,236.4,,0
2328,27,Premium,Mensal,55.9,Sudeste,indicação,7,2023-06-30,2023-12-02,2023-10-27,2024-01-31,2,26.4,Pouco conteúdo novo,1
1615,29,Basico,Mensal,19.9,Sul,Google,4,2023-05-14,2023-12-22,2023-11-22,2024-01-31,5,74.9,Pouco conteúdo novo,1
3850,42,Basico,Anual,19.9,Norte,google,5,2023-11-30,2024-01-21,2024-01-06,2024-01-31,3,13,Preço,1
5126,25,premium,Anual,55.9,Nordeste,Instagram,8,2023-04-04,,2024-01-10,2024-01-31,5,73.9,,0
1862,49,BASICO,Mensal,19.9,Centro-Oeste,Instagram,5,2023-02-12,2023-11-22,2023-11-04,2024-01-31,5,80.7,preco,1
2010,48,padrão,Mensal,34.9,Nordeste,Instagram,7,2023-08-16,,2024-01-19,2024-01-31,11,125.7,,0
2878,29,Premium,Mensal,55.9,Sudeste,orgânico,10,2023-03-15,,2024-01-30,2024-01-31,20,424.1,,0
1321,30,padrão,Mensal,34.9,Sul,Indicacao,10,2021-02-06,,2024-01-17,2024-01-31,14,886.2,,0
4584,54,Basico,Anual,1990,Sudeste,Instagram,10,2022-09-16,,2024-01-02,2024-01-31,16,548.1,,0
1194,48,básico,Anual,19.9,Sudeste,Google,10,2022-08-12,,2024-01-16,2024-01-31,21,550.4,,0
4166,41,Padrao,Mensal,34.9,Sudeste,Instagram,9,2023-04-30,,2024-01-15,2024-01-31,18,290.5,,0
2439,38,Basico,Mensal,19.9,Sudeste,google,7,2019-03-10,,2024-01-19,2024-01-31,7,823.8,,0
1210,48,premium,Mensal,55.9,Norte,Google,1,2023-05-13,2023-11-20,2023-11-07,2024-01-31,2,28.6,Falta de tempo,1
5423,33,básico,Mensal,19.9,Sudeste,orgânico,6,2023-08-25,2023-11-29,2023-11-22,2024-01-31,3,28.9,problema tecnico,1
4396,24,padrão,Mensal,34.9,Sul,IG,6,2023-01-13,,2024-01-14,2024-01-31,11,185.1,,0
5839,49,básico,Mensal,1990,Sul,google,3,2023-03-26,2023-11-23,2023-10-18,2024-01-31,3,49.5,problema tecnico,1
2615,29,básico,Mensal,19.9,Norte,Indicacao,8,2022-06-07,,2024-01-30,2024-01-31,19,840.3,,0
1234,25,premium,Mensal,55.9,Sudeste,google,4,2022-12-18,,2024-01-31,2024-01-31,6,169.7,,0
1546,41,Padrão,Anual,34.9,Norte,Organico,6,2022-05-25,,2024-01-04,2024-01-31,20,900,,0
5119,26,Padrao,Mensal,34.9,Sudeste,Indicacao,7,2020-01-12,,2024-01-25,2024-01-31,12,900,,0
3466,45,padrão,Mensal,34.9,Norte,IG,10,2023-10-01,,2024-01-07,2024-01-31,14,78.8,,0
3075,28,Premium,Anual,55.9,Sul,Indicacao,5,2021-07-25,,2024-01-17,2024-01-31,16,900,,0
3202,52,básico,Mensal,19.9,Sudeste,Google,2,2022-04-08,2023-10-06,2023-09-22,2024-01-31,2,103.4,PREÇO,1
5156,25,Premium,Anual,55.9,Sudeste,indicação,4,2023-03-11,,2024-01-21,2024-01-31,16,309.9,,0
3438,43,Basico,Mensal,19.9,Sudeste,indicação,3,2023-02-09,2023-08-13,,2024-01-31,3,48.5,Falta de tempo,1
1126,26,Padrao,Mensal,34.9,Nordeste,IG,8,2023-06-13,,2024-01-29,2024-01-31,14,226.8,,0
5592,29,básico,Mensal,19.9,Sudeste,Organico,6,2022-10-28,,2024-01-27,2024-01-31,13,331.7,,0
5977,45,BASICO,Mensal,19.9,Nordeste,instagram,10,2020-04-14,,2024-01-29,2024-01-31,21,900,,0
2511,32,Padrão,Mensal,34.9,?,Google,8,2023-03-04,,2024-01-22,2024-01-31,9,224,,0
2964,47,padrão,Mensal,34.9,Sul,Organico,5,2022-10-01,,2024-01-18,2024-01-31,20,745.3,,0
4556,29,premium,Anual,5590,Sudeste,google,9,2022-06-03,,2024-01-29,2024-01-31,15,437.4,,0
3980,38,Basico,Mensal,1990,Sul,Instagram,10,2022-01-25,,2024-01-18,2024-01-31,18,868.2,,0
5412,30,Premium,Mensal,55.9,Centro-Oeste,IG,8,2020-12-05,,2024-01-03,2024-01-31,14,900,,0
5771,49,básico,Anual,19.9,Norte,instagram,5,2023-12-19,,2024-01-26,2024-01-31,14,29.2,,0
5304,28,básico,Mensal,19.9,Sul,Instagram,5,2023-08-18,2024-01-14,2023-12-16,2024-01-31,1,10.2,Outro,1
1867,33,padrão,Anual,34.9,Nordeste,instagram,6,2023-07-16,,2024-01-06,2024-01-31,9,115.3,,0
1760,26,padrão,Mensal,34.9,Sudeste,Google,9,2023-08-22,,2024-01-04,2024-01-31,17,153.3,,0
1788,41,padrão,Mensal,34.9,Sudeste,Organico,9,2023-10-10,,2024-01-09,2024-01-31,14,77.1,,0
4862,47,padrão,Mensal,34.9,Sudeste,google,1,2023-05-16,2023-12-05,2023-10-30,2024-01-31,7,94.1,Falta de tempo,1
1466,31,premium,Mensal,55.9,Sul,Organico,7,2023-03-26,,2024-01-08,2024-01-31,13,212,,0
1840,39,Basico,Anual,19.9,Sudeste,instagram,7,2023-01-10,,2024-01-14,2024-01-31,6,107,,0
2754,38,Padrao,Mensal,34.9,Sudeste,google,6,2023-04-02,,2024-01-02,2024-01-31,12,256.8,,0
1455,45,Basico,Mensal,19.9,Nordeste,Indicacao,8,2022-03-12,2023-12-30,2023-12-01,2024-01-31,1,47.1,preco,1
1989,42,básico,Mensal,19.9,Sul,Organico,6,2023-06-12,2023-11-02,2023-10-03,2024-01-31,1,12.6,problema tecnico,1
3040,31,Padrao,Mensal,34.9,Sudeste,Google,8,2023-01-03,,2024-01-08,2024-01-31,19,526.1,,0
5902,35,Padrao,Mensal,34.9,Sul,Instagram,7,2023-04-20,,2024-01-23,2024-01-31,17,251.1,,0
5235,38,Basico,Mensal,19.9,Sul,indicação,7,2023-09-26,,2024-01-21,2024-01-31,12,110.8,,0
2459,52,BASICO,Mensal,19.9,Sudeste,Google,6,2023-11-11,2024-01-08,2023-12-31,2024-01-31,1,4.3,preco,1
2729,22,Padrão,Mensal,34.9,Sudeste,IG,6,2022-07-03,,2024-01-18,2024-01-31,14,574.5,,0
1710,32,Basico,Mensal,19.9,Sudeste,Indicacao,3,2023-04-16,2023-12-01,2023-11-24,2024-01-31,5,77,Concorrente,1
1270,34,Basico,Mensal,19.9,Sul,Google,4,2023-06-11,2024-01-03,2023-12-01,2024-01-31,4,60.2,problema tecnico,1
4800,24,padrão,Mensal,34.9,Sudeste,Instagram,9,2023-09-22,,2024-01-10,2024-01-31,14,95.4,,0
2863,23,Premium,Mensal,55.9,Sudeste,Google,4,2023-09-06,2023-12-23,2023-11-21,2024-01-31,2,13.9,Preço,1
4017,27,premium,Mensal,55.9,Sudeste,orgânico,7,2023-03-26,,2024-01-21,2024-01-31,15,282.4,,0
2088,18,padrão,Mensal,34.9,Centro-Oeste,orgânico,8,2023-07-18,,2024-01-18,2024-01-31,13,178,,0
5745,35,padrão,Mensal,34.9,Sudeste,Organico,8,2023-03-21,,2024-01-04,2024-01-31,15,349.8,,0
1197,60,padrão,Mensal,34.9,Nordeste,indicação,8,2023-06-08,2023-11-03,2023-09-30,2024-01-31,3,33.5,Falta de tempo,1
2243,39,BASICO,Anual,19.9,Sul,instagram,9,2022-06-23,,2024-01-21,2024-01-31,13,527.6,,0
5399,40,Padrão,Mensal,34.9,Sul,google,10,2023-08-17,,2024-01-04,2024-01-31,14,121.1,,0
3093,41,padrão,Anual,3490,Centro-Oeste,Organico,7,2022-10-17,,2024-01-09,2024-01-31,18,417.9,,0
2167,39,BASICO,Mensal,19.9,Nordeste,indicação,10,2022-05-08,,2024-01-10,2024-01-31,11,510.9,,0
1481,41,Premium,Mensal,55.9,Sul,indicação,6,2023-01-06,,2024-01-24,2024-01-31,13,367.3,,0
3687,51,Padrao,Mensal,34.9,Sudeste,Indicacao,1,2022-11-28,2023-10-21,2023-09-27,2024-01-31,4,87.6,Pouco conteúdo novo,1
5073,45,padrão,Anual,3490,Centro-Oeste,Indicacao,8,2021-01-24,,2024-01-27,2024-01-31,14,900,,0
1593,37,Padrão,Anual,34.9,Sudeste,orgânico,6,2022-11-02,,2024-01-28,2024-01-31,9,235.2,,0
1768,18,premium,Anual,55.9,Norte,Organico,8,2022-07-07,,2024-01-08,2024-01-31,12,320.4,,0
4970,28,Padrão,Mensal,34.9,Sudeste,instagram,9,2023-10-12,,2024-01-21,2024-01-31,12,69.9,,0
2493,38,premium,Anual,55.9,Sul,orgânico,6,2021-10-11,,2024-01-19,2024-01-31,16,667.4,,0
4905,35,Premium,Anual,55.9,Sudeste,google,5,2023-03-05,,2024-01-09,2024-01-31,12,218.2,,0
